,Text,True,mask,0,1,2,3,4,5
1104,i feel joyful and happy so so much of the time,LABEL_1,-1,3.4855935382438474e-07,3.4855935382438474e-07,3.4855935382438474e-07,3.4855935382438474e-07,3.4855935382438474e-07,3.4855935382438474e-07
1105,i feel joyful and happy so so much of the time,LABEL_1,0,3.1090959851098887e-07,3.1090959851098887e-07,3.1090959851098887e-07,3.1090959851098887e-07,3.1090959851098887e-07,3.1090959851098887e-07
1106,im feeling ecstatic that we finally hopefully decided on our girl name,LABEL_1,-1,3.783323450079479e-07,3.783323450079479e-07,3.783323450079479e-07,3.783323450079479e-07,3.783323450079479e-07,3.783323450079479e-07
1107,im feeling ecstatic that we finally hopefully decided on our girl name,LABEL_1,0,2.7269732072454644e-07,2.7269732072454644e-07,2.7269732072454644e-07,2.7269732072454644e-07,2.7269732072454644e-07,2.7269732072454644e-07
1108,i still feel welcomed when i am there,LABEL_1,-1,1.7158238563297346e-07,1.7158238563297346e-07,1.7158238563297346e-07,1.7158238563297346e-07,1.7158238563297346e-07,1.7158238563297346e-07
1109,i still feel welcomed when i am there,LABEL_1,0,1.5850990564558742e-07,1.5850990564558742e-07,1.5850990564558742e-07,1.5850990564558742e-07,1.5850990564558742e-07,1.5850990564558742e-07
1110,i am conflicted with feeling ecstatic about studying geology and earning the title of doctor someday,LABEL_1,-1,2.593572787645826e-07,2.593572787645826e-07,2.593572787645826e-07,2.593572787645826e-07,2.593572787645826e-07,2.593572787645826e-07
1111,i am conflicted with feeling ecstatic about studying geology and earning the title of doctor someday,LABEL_1,0,2.0435987835298874e-07,2.0435987835298874e-07,2.0435987835298874e-07,2.0435987835298874e-07,2.0435987835298874e-07,2.0435987835298874e-07
1112,i invite you to also focus upon feeling joyful in this moment,LABEL_1,-1,3.215445758542046e-07,3.215445758542046e-07,3.215445758542046e-07,3.215445758542046e-07,3.215445758542046e-07,3.215445758542046e-07
1113,i invite you to also focus upon feeling joyful in this moment,LABEL_1,0,3.85931457458355e-07,3.85931457458355e-07,3.85931457458355e-07,3.85931457458355e-07,3.85931457458355e-07,3.85931457458355e-07
1114,i feel the delicious wind,LABEL_1,-1,1.814015746504083e-07,1.814015746504083e-07,1.814015746504083e-07,1.814015746504083e-07,1.814015746504083e-07,1.814015746504083e-07
1115,i feel the delicious wind,LABEL_1,0,1.622382370669584e-07,1.622382370669584e-07,1.622382370669584e-07,1.622382370669584e-07,1.622382370669584e-07,1.622382370669584e-07
1116,i could feel nothing but her joyful energy and as only she could she taught me one more lesson,LABEL_1,-1,3.843894944566273e-07,3.843894944566273e-07,3.843894944566273e-07,3.843894944566273e-07,3.843894944566273e-07,3.843894944566273e-07
1117,i could feel nothing but her joyful energy and as only she could she taught me one more lesson,LABEL_1,0,3.6583821838576114e-07,3.6583821838576114e-07,3.6583821838576114e-07,3.6583821838576114e-07,3.6583821838576114e-07,3.6583821838576114e-07
1118,i was feeling more joyful and peaceful than i have in quite awhile,LABEL_1,-1,2.7197239660381456e-07,2.7197239660381456e-07,2.7197239660381456e-07,2.7197239660381456e-07,2.7197239660381456e-07,2.7197239660381456e-07
1119,i was feeling more joyful and peaceful than i have in quite awhile,LABEL_1,0,2.5590679797460325e-07,2.5590679797460325e-07,2.5590679797460325e-07,2.5590679797460325e-07,2.5590679797460325e-07,2.5590679797460325e-07
1120,i feel so wonderful there is no way i will just stop exercising all together,LABEL_1,-1,4.127485908611561e-07,4.127485908611561e-07,4.127485908611561e-07,4.127485908611561e-07,4.127485908611561e-07,4.127485908611561e-07
1121,i feel so wonderful there is no way i will just stop exercising all together,LABEL_1,0,2.5100263201238704e-07,2.5100263201238704e-07,2.5100263201238704e-07,2.5100263201238704e-07,2.5100263201238704e-07,2.5100263201238704e-07
1122,i get those articles ready i m feeling like my wine wednesday should reflect an elegant french inspired cocktail,LABEL_1,-1,1.8161188108933857e-07,1.8161188108933857e-07,1.8161188108933857e-07,1.8161188108933857e-07,1.8161188108933857e-07,1.8161188108933857e-07
1123,i get those articles ready i m feeling like my wine wednesday should reflect an elegant french inspired cocktail,LABEL_1,0,1.742706245977388e-07,1.742706245977388e-07,1.742706245977388e-07,1.742706245977388e-07,1.742706245977388e-07,1.742706245977388e-07
1124,im feeling festive and happy as can be surrounded by family and greenery,LABEL_1,-1,2.6087619175996224e-07,2.6087619175996224e-07,2.6087619175996224e-07,2.6087619175996224e-07,2.6087619175996224e-07,2.6087619175996224e-07
1125,im feeling festive and happy as can be surrounded by family and greenery,LABEL_1,0,2.3523762138211168e-07,2.3523762138211168e-07,2.3523762138211168e-07,2.3523762138211168e-07,2.3523762138211168e-07,2.3523762138211168e-07
1126,i am feeling very joyful right now,LABEL_1,-1,1.991005404988755e-07,1.991005404988755e-07,1.991005404988755e-07,1.991005404988755e-07,1.991005404988755e-07,1.991005404988755e-07
1127,i am feeling very joyful right now,LABEL_1,0,1.9725334254871996e-07,1.9725334254871996e-07,1.9725334254871996e-07,1.9725334254871996e-07,1.9725334254871996e-07,1.9725334254871996e-07
1128,i feel that it is completely acceptable to post it on the internet,LABEL_1,-1,3.12404836222413e-07,3.12404836222413e-07,3.12404836222413e-07,3.12404836222413e-07,3.12404836222413e-07,3.12404836222413e-07
1129,i feel that it is completely acceptable to post it on the internet,LABEL_1,0,2.4733841996749106e-07,2.4733841996749106e-07,2.4733841996749106e-07,2.4733841996749106e-07,2.4733841996749106e-07,2.4733841996749106e-07
1130,i feel like scarf buying for me is kind of a year long necessity plus these were just too cute to pass up,LABEL_1,-1,2.9172201720939483e-07,2.9172201720939483e-07,2.9172201720939483e-07,2.9172201720939483e-07,2.9172201720939483e-07,2.9172201720939483e-07
1131,i feel like scarf buying for me is kind of a year long necessity plus these were just too cute to pass up,LABEL_1,0,2.8205823809912545e-07,2.8205823809912545e-07,2.8205823809912545e-07,2.8205823809912545e-07,2.8205823809912545e-07,2.8205823809912545e-07
1132,i didn t really feel welcomed most of the time i was here,LABEL_1,-1,2.6921892981590645e-07,2.6921892981590645e-07,2.6921892981590645e-07,2.6921892981590645e-07,2.6921892981590645e-07,2.6921892981590645e-07
1133,i didn t really feel welcomed most of the time i was here,LABEL_1,0,2.0228416985901276e-07,2.0228416985901276e-07,2.0228416985901276e-07,2.0228416985901276e-07,2.0228416985901276e-07,2.0228416985901276e-07
1134,im about a week and a half late with this but i feel like these pictures are just too cute not to post,LABEL_1,-1,2.577594386821147e-07,2.577594386821147e-07,2.577594386821147e-07,2.577594386821147e-07,2.577594386821147e-07,2.577594386821147e-07
1135,im about a week and a half late with this but i feel like these pictures are just too cute not to post,LABEL_1,0,2.9372233711910667e-07,2.9372233711910667e-07,2.9372233711910667e-07,2.9372233711910667e-07,2.9372233711910667e-07,2.9372233711910667e-07
1136,i have used it several times now and the feel is really delicious,LABEL_1,-1,1.1399880861517886e-07,1.1399880861517886e-07,1.1399880861517886e-07,1.1399880861517886e-07,1.1399880861517886e-07,1.1399880861517886e-07
1137,i have used it several times now and the feel is really delicious,LABEL_1,0,8.190871625401996e-08,8.190871625401996e-08,8.190871625401996e-08,8.190871625401996e-08,8.190871625401996e-08,8.190871625401996e-08
1138,i just got written off and im feeling just fine omw home,LABEL_1,-1,4.0684003010937886e-07,4.0684003010937886e-07,4.0684003010937886e-07,4.0684003010937886e-07,4.0684003010937886e-07,4.0684003010937886e-07
1139,i just got written off and im feeling just fine omw home,LABEL_1,0,3.252814337884047e-07,3.252814337884047e-07,3.252814337884047e-07,3.252814337884047e-07,3.252814337884047e-07,3.252814337884047e-07
1140,im already feeling more joyful and inspired,LABEL_1,-1,1.7497954729606136e-07,1.7497954729606136e-07,1.7497954729606136e-07,1.7497954729606136e-07,1.7497954729606136e-07,1.7497954729606136e-07
1141,im already feeling more joyful and inspired,LABEL_1,0,1.390196473494143e-07,1.390196473494143e-07,1.390196473494143e-07,1.390196473494143e-07,1.390196473494143e-07,1.390196473494143e-07
1142,i first walked on solaris i can feel the elegant of the surroundings,LABEL_1,-1,3.319549932712107e-07,3.319549932712107e-07,3.319549932712107e-07,3.319549932712107e-07,3.319549932712107e-07,3.319549932712107e-07
1143,i first walked on solaris i can feel the elegant of the surroundings,LABEL_1,0,3.384053854915692e-07,3.384053854915692e-07,3.384053854915692e-07,3.384053854915692e-07,3.384053854915692e-07,3.384053854915692e-07
1144,i feel fine dub mix,LABEL_1,-1,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07
1145,i feel fine dub mix,LABEL_1,0,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07
1146,i don t feel welcomed at all here,LABEL_1,-1,1.9853816013437608e-07,1.9853816013437608e-07,1.9853816013437608e-07,1.9853816013437608e-07,1.9853816013437608e-07,1.9853816013437608e-07
1147,i don t feel welcomed at all here,LABEL_1,0,1.734945556108869e-07,1.734945556108869e-07,1.734945556108869e-07,1.734945556108869e-07,1.734945556108869e-07,1.734945556108869e-07
1148,i am feeling joyful at the moment,LABEL_1,-1,2.993471639456402e-07,2.993471639456402e-07,2.993471639456402e-07,2.993471639456402e-07,2.993471639456402e-07,2.993471639456402e-07
1149,i am feeling joyful at the moment,LABEL_1,0,3.3880516525641724e-07,3.3880516525641724e-07,3.3880516525641724e-07,3.3880516525641724e-07,3.3880516525641724e-07,3.3880516525641724e-07
1150,i feel like i have enough money to buy that delicious speaker d,LABEL_1,-1,1.5129215569231746e-07,1.5129215569231746e-07,1.5129215569231746e-07,1.5129215569231746e-07,1.5129215569231746e-07,1.5129215569231746e-07
1151,i feel like i have enough money to buy that delicious speaker d,LABEL_1,0,1.2623199552308506e-07,1.2623199552308506e-07,1.2623199552308506e-07,1.2623199552308506e-07,1.2623199552308506e-07,1.2623199552308506e-07
1152,i feel a wonderful satisfaction,LABEL_1,-1,4.087246168182901e-07,4.087246168182901e-07,4.087246168182901e-07,4.087246168182901e-07,4.087246168182901e-07,4.087246168182901e-07
1153,i feel a wonderful satisfaction,LABEL_1,0,2.810973001032835e-07,2.810973001032835e-07,2.810973001032835e-07,2.810973001032835e-07,2.810973001032835e-07,2.810973001032835e-07
1154,i feel this way because rabbits are cute and fuzzy and have sweet personalities,LABEL_1,-1,2.8241572636034107e-07,2.8241572636034107e-07,2.8241572636034107e-07,2.8241572636034107e-07,2.8241572636034107e-07,2.8241572636034107e-07
1155,i feel this way because rabbits are cute and fuzzy and have sweet personalities,LABEL_1,0,3.2616395628792816e-07,3.2616395628792816e-07,3.2616395628792816e-07,3.2616395628792816e-07,3.2616395628792816e-07,3.2616395628792816e-07
1156,i feel like in this second its become at least three times as handsome,LABEL_1,-1,1.8045739125227556e-07,1.8045739125227556e-07,1.8045739125227556e-07,1.8045739125227556e-07,1.8045739125227556e-07,1.8045739125227556e-07
1157,i feel like in this second its become at least three times as handsome,LABEL_1,0,1.3355104044876498e-07,1.3355104044876498e-07,1.3355104044876498e-07,1.3355104044876498e-07,1.3355104044876498e-07,1.3355104044876498e-07
1158,i feel fine dub mix,LABEL_1,-1,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07,2.927618538706156e-07
1159,i feel fine dub mix,LABEL_1,0,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07,2.4184325297937903e-07
1160,i was feeling festive amp happy this morning,LABEL_1,-1,2.2612745453898242e-07,2.2612745453898242e-07,2.2612745453898242e-07,2.2612745453898242e-07,2.2612745453898242e-07,2.2612745453898242e-07
1161,i was feeling festive amp happy this morning,LABEL_1,0,2.7995699269922625e-07,2.7995699269922625e-07,2.7995699269922625e-07,2.7995699269922625e-07,2.7995699269922625e-07,2.7995699269922625e-07
1162,i wish i could tell you i feel joyful about the era of a new beginning,LABEL_1,-1,3.038180125258805e-07,3.038180125258805e-07,3.038180125258805e-07,3.038180125258805e-07,3.038180125258805e-07,3.038180125258805e-07
1163,i wish i could tell you i feel joyful about the era of a new beginning,LABEL_1,0,2.7666825985761534e-07,2.7666825985761534e-07,2.7666825985761534e-07,2.7666825985761534e-07,2.7666825985761534e-07,2.7666825985761534e-07
1164,i feel so joyful and full of excitement and hope that maybe just maybe we can get things back,LABEL_1,-1,2.3607161381278274e-07,2.3607161381278274e-07,2.3607161381278274e-07,2.3607161381278274e-07,2.3607161381278274e-07,2.3607161381278274e-07
1165,i feel so joyful and full of excitement and hope that maybe just maybe we can get things back,LABEL_1,0,1.9939149353831453e-07,1.9939149353831453e-07,1.9939149353831453e-07,1.9939149353831453e-07,1.9939149353831453e-07,1.9939149353831453e-07
1166,i am feeling ecstatic at the moment,LABEL_1,-1,3.581636747185257e-07,3.581636747185257e-07,3.581636747185257e-07,3.581636747185257e-07,3.581636747185257e-07,3.581636747185257e-07
1167,i am feeling ecstatic at the moment,LABEL_1,0,3.52300645545256e-07,3.52300645545256e-07,3.52300645545256e-07,3.52300645545256e-07,3.52300645545256e-07,3.52300645545256e-07
1168,i feel it is very delicious and affordable,LABEL_1,-1,1.1312406655861196e-07,1.1312406655861196e-07,1.1312406655861196e-07,1.1312406655861196e-07,1.1312406655861196e-07,1.1312406655861196e-07
1169,i feel it is very delicious and affordable,LABEL_1,0,9.345156115614373e-08,9.345156115614373e-08,9.345156115614373e-08,9.345156115614373e-08,9.345156115614373e-08,9.345156115614373e-08
1170,i can feel it i can see it it s very cute,LABEL_1,-1,1.537406291163279e-07,1.537406291163279e-07,1.537406291163279e-07,1.537406291163279e-07,1.537406291163279e-07,1.537406291163279e-07
1171,i can feel it i can see it it s very cute,LABEL_1,0,1.4747872967291187e-07,1.4747872967291187e-07,1.4747872967291187e-07,1.4747872967291187e-07,1.4747872967291187e-07,1.4747872967291187e-07
1172,i clicked on a sims story for the first time in a very long time and oh what a feeling it was the boudreaux legacy with a most charming title,LABEL_1,-1,5.856934492953769e-08,5.856934492953769e-08,5.856934492953769e-08,5.856934492953769e-08,5.856934492953769e-08,5.856934492953769e-08
1173,i clicked on a sims story for the first time in a very long time and oh what a feeling it was the boudreaux legacy with a most charming title,LABEL_1,0,7.869182638842176e-08,7.869182638842176e-08,7.869182638842176e-08,7.869182638842176e-08,7.869182638842176e-08,7.869182638842176e-08
1174,i was feeling quite ecstatic as my essay was finished it was all set,LABEL_1,-1,4.005524090189283e-07,4.005524090189283e-07,4.005524090189283e-07,4.005524090189283e-07,4.005524090189283e-07,4.005524090189283e-07
1175,i was feeling quite ecstatic as my essay was finished it was all set,LABEL_1,0,3.126924923435581e-07,3.126924923435581e-07,3.126924923435581e-07,3.126924923435581e-07,3.126924923435581e-07,3.126924923435581e-07
